role,condition,left_writer,right_writer,left_filename,right_filename,label,score
selection,cross_variable_variable,67,18,0067_1.jpg,0018_3.jpg,0,0.14361471
selection,cross_variable_variable,67,35,0067_1.jpg,0035_3.jpg,0,-0.13742793
selection,cross_variable_variable,67,42,0067_1.jpg,0042_3.jpg,0,-0.2551592
selection,cross_variable_variable,67,43,0067_1.jpg,0043_3.jpg,0,0.03271148
selection,cross_variable_variable,67,60,0067_1.jpg,0060_3.jpg,0,-0.066265464
selection,cross_variable_variable,67,66,0067_1.jpg,0066_3.jpg,0,-0.19908449
selection,cross_variable_variable,67,67,0067_1.jpg,0067_3.jpg,1,0.09248765
selection,cross_variable_variable,67,79,0067_1.jpg,0079_3.jpg,0,-0.07060635
selection,cross_variable_variable,67,86,0067_1.jpg,0086_3.jpg,0,-0.28818876
selection,cross_variable_variable,67,87,0067_1.jpg,0087_3.jpg,0,0.14464492
selection,cross_variable_variable,67,89,0067_1.jpg,0089_3.jpg,0,-0.043411635
selection,cross_variable_variable,67,91,0067_1.jpg,0091_3.jpg,0,0.08478231
selection,cross_variable_variable,67,93,0067_1.jpg,0093_3.jpg,0,0.026614647
selection,cross_variable_variable,67,106,0067_1.jpg,0106_3.jpg,0,-0.05473611
selection,cross_variable_variable,67,109,0067_1.jpg,0109_3.jpg,0,0.10710017
selection,cross_variable_variable,67,114,0067_1.jpg,0114_3.jpg,0,-0.18938676
selection,cross_variable_variable,67,130,0067_1.jpg,0130_3.jpg,0,-0.10915967
selection,cross_variable_variable,67,132,0067_1.jpg,0132_3.jpg,0,0.051698513
selection,cross_variable_variable,67,148,0067_1.jpg,0148_3.jpg,0,0.031161433
selection,cross_variable_variable,67,154,0067_1.jpg,0154_3.jpg,0,-0.076286905
selection,cross_variable_variable,67,161,0067_1.jpg,0161_3.jpg,0,-0.17713118
selection,cross_variable_variable,67,200,0067_1.jpg,0200_3.jpg,0,0.2243296
selection,cross_variable_variable,67,204,0067_1.jpg,0204_3.jpg,0,0.0763131
selection,cross_variable_variable,67,216,0067_1.jpg,0216_3.jpg,0,-0.026789239
selection,cross_variable_variable,67,219,0067_1.jpg,0219_3.jpg,0,-0.006930112
selection,cross_variable_variable,67,224,0067_1.jpg,0224_3.jpg,0,-0.05780397
selection,cross_variable_variable,67,237,0067_1.jpg,0237_3.jpg,0,0.009926507
selection,cross_variable_variable,67,239,0067_1.jpg,0239_3.jpg,0,0.103061065
selection,cross_variable_variable,67,248,0067_1.jpg,0248_3.jpg,0,0.12388122
selection,cross_variable_variable,67,266,0067_1.jpg,0266_3.jpg,0,0.048125073
selection,cross_variable_variable,67,271,0067_1.jpg,0271_3.jpg,0,0.11438078
selection,cross_variable_variable,67,279,0067_1.jpg,0279_3.jpg,0,-0.05267505
selection,cross_variable_variable,67,282,0067_1.jpg,0282_3.jpg,0,0.06338343
selection,cross_variable_variable,79,6,0079_1.jpg,0006_3.jpg,0,0.13749668
selection,cross_variable_variable,79,12,0079_1.jpg,0012_3.jpg,0,-0.019346707
selection,cross_variable_variable,79,15,0079_1.jpg,0015_3.jpg,0,-0.0119855795
selection,cross_variable_variable,79,18,0079_1.jpg,0018_3.jpg,0,0.09885992
selection,cross_variable_variable,79,35,0079_1.jpg,0035_3.jpg,0,0.046955295
selection,cross_variable_variable,79,42,0079_1.jpg,0042_3.jpg,0,-0.024055105
selection,cross_variable_variable,79,43,0079_1.jpg,0043_3.jpg,0,-0.1758904
selection,cross_variable_variable,79,60,0079_1.jpg,0060_3.jpg,0,0.058402218
selection,cross_variable_variable,79,66,0079_1.jpg,0066_3.jpg,0,-0.21544278
selection,cross_variable_variable,79,67,0079_1.jpg,0067_3.jpg,0,0.013177104
selection,cross_variable_variable,79,79,0079_1.jpg,0079_3.jpg,1,0.4289385
selection,cross_variable_variable,79,86,0079_1.jpg,0086_3.jpg,0,-0.1140711
selection,cross_variable_variable,79,87,0079_1.jpg,0087_3.jpg,0,-0.106743984
selection,cross_variable_variable,79,89,0079_1.jpg,0089_3.jpg,0,-0.09584531
selection,cross_variable_variable,79,91,0079_1.jpg,0091_3.jpg,0,0.09201723
selection,cross_variable_variable,79,93,0079_1.jpg,0093_3.jpg,0,-0.0015339702
selection,cross_variable_variable,79,106,0079_1.jpg,0106_3.jpg,0,0.12830806
selection,cross_variable_variable,79,109,0079_1.jpg,0109_3.jpg,0,0.11637695
selection,cross_variable_variable,79,114,0079_1.jpg,0114_3.jpg,0,-0.18479969
selection,cross_variable_variable,79,130,0079_1.jpg,0130_3.jpg,0,0.037049405
selection,cross_variable_variable,79,132,0079_1.jpg,0132_3.jpg,0,0.109443925
selection,cross_variable_variable,79,148,0079_1.jpg,0148_3.jpg,0,-0.02310302
selection,cross_variable_variable,79,154,0079_1.jpg,0154_3.jpg,0,0.05857039
selection,cross_variable_variable,79,161,0079_1.jpg,0161_3.jpg,0,-0.17514236
selection,cross_variable_variable,79,200,0079_1.jpg,0200_3.jpg,0,0.12965925
selection,cross_variable_variable,79,204,0079_1.jpg,0204_3.jpg,0,0.005651029
selection,cross_variable_variable,79,216,0079_1.jpg,0216_3.jpg,0,-0.039234735
selection,cross_variable_variable,79,219,0079_1.jpg,0219_3.jpg,0,-0.0800921
selection,cross_variable_variable,79,224,0079_1.jpg,0224_3.jpg,0,-0.24825156
selection,cross_variable_variable,79,237,0079_1.jpg,0237_3.jpg,0,0.03759467
selection,cross_variable_variable,79,239,0079_1.jpg,0239_3.jpg,0,-0.048124626
selection,cross_variable_variable,79,248,0079_1.jpg,0248_3.jpg,0,-0.06293677
selection,cross_variable_variable,79,266,0079_1.jpg,0266_3.jpg,0,-0.12323669
selection,cross_variable_variable,79,271,0079_1.jpg,0271_3.jpg,0,-0.007136913
selection,cross_variable_variable,79,279,0079_1.jpg,0279_3.jpg,0,-0.0058231046
selection,cross_variable_variable,79,282,0079_1.jpg,0282_3.jpg,0,0.15458798
selection,cross_variable_variable,86,6,0086_1.jpg,0006_3.jpg,0,-0.18099238
selection,cross_variable_variable,86,12,0086_1.jpg,0012_3.jpg,0,0.16905497
selection,cross_variable_variable,86,15,0086_1.jpg,0015_3.jpg,0,0.17384493
selection,cross_variable_variable,86,18,0086_1.jpg,0018_3.jpg,0,0.13187853
selection,cross_variable_variable,86,35,0086_1.jpg,0035_3.jpg,0,0.10288866
selection,cross_variable_variable,86,42,0086_1.jpg,0042_3.jpg,0,0.19827908
selection,cross_variable_variable,86,43,0086_1.jpg,0043_3.jpg,0,0.081614025
selection,cross_variable_variable,86,60,0086_1.jpg,0060_3.jpg,0,0.0026970468
selection,cross_variable_variable,86,66,0086_1.jpg,0066_3.jpg,0,0.1804824
selection,cross_variable_variable,86,67,0086_1.jpg,0067_3.jpg,0,0.04257588
selection,cross_variable_variable,86,79,0086_1.jpg,0079_3.jpg,0,0.048049353
selection,cross_variable_variable,86,86,0086_1.jpg,0086_3.jpg,1,0.6505007
selection,cross_variable_variable,86,87,0086_1.jpg,0087_3.jpg,0,-0.14203152
selection,cross_variable_variable,86,89,0086_1.jpg,0089_3.jpg,0,-0.044334404
selection,cross_variable_variable,86,91,0086_1.jpg,0091_3.jpg,0,-0.14633954
selection,cross_variable_variable,86,93,0086_1.jpg,0093_3.jpg,0,-0.073737256
selection,cross_variable_variable,86,106,0086_1.jpg,0106_3.jpg,0,-0.038242806
selection,cross_variable_variable,86,109,0086_1.jpg,0109_3.jpg,0,-0.12888691
selection,cross_variable_variable,86,114,0086_1.jpg,0114_3.jpg,0,-0.027730606
selection,cross_variable_variable,86,130,0086_1.jpg,0130_3.jpg,0,0.10417755
selection,cross_variable_variable,86,132,0086_1.jpg,0132_3.jpg,0,-0.17975685
selection,cross_variable_variable,86,148,0086_1.jpg,0148_3.jpg,0,0.007155982
selection,cross_variable_variable,86,154,0086_1.jpg,0154_3.jpg,0,-0.10041157
selection,cross_variable_variable,86,161,0086_1.jpg,0161_3.jpg,0,0.19439168
selection,cross_variable_variable,86,200,0086_1.jpg,0200_3.jpg,0,-0.09993942
selection,cross_variable_variable,86,204,0086_1.jpg,0204_3.jpg,0,-0.24797729
selection,cross_variable_variable,86,216,0086_1.jpg,0216_3.jpg,0,-0.057707958
selection,cross_variable_variable,86,219,0086_1.jpg,0219_3.jpg,0,0.06954768
selection,cross_variable_variable,86,224,0086_1.jpg,0224_3.jpg,0,0.2661131
selection,cross_variable_variable,86,237,0086_1.jpg,0237_3.jpg,0,0.015061848
selection,cross_variable_variable,86,239,0086_1.jpg,0239_3.jpg,0,-0.011028642
selection,cross_variable_variable,86,248,0086_1.jpg,0248_3.jpg,0,0.015245138
selection,cross_variable_variable,86,266,0086_1.jpg,0266_3.jpg,0,-0.16929936
selection,cross_variable_variable,86,271,0086_1.jpg,0271_3.jpg,0,-0.07297461
selection,cross_variable_variable,86,279,0086_1.jpg,0279_3.jpg,0,0.003664515
selection,cross_variable_variable,86,282,0086_1.jpg,0282_3.jpg,0,-0.047821123
selection,cross_variable_variable,87,6,0087_1.jpg,0006_3.jpg,0,0.19842124
selection,cross_variable_variable,87,12,0087_1.jpg,0012_3.jpg,0,-0.18749884
selection,cross_variable_variable,87,15,0087_1.jpg,0015_3.jpg,0,-0.032224722
selection,cross_variable_variable,87,18,0087_1.jpg,0018_3.jpg,0,0.046481013
selection,cross_variable_variable,87,35,0087_1.jpg,0035_3.jpg,0,-0.07234456
selection,cross_variable_variable,87,42,0087_1.jpg,0042_3.jpg,0,-0.30035305
selection,cross_variable_variable,87,43,0087_1.jpg,0043_3.jpg,0,-0.11190876
selection,cross_variable_variable,87,60,0087_1.jpg,0060_3.jpg,0,0.04485764
selection,cross_variable_variable,87,66,0087_1.jpg,0066_3.jpg,0,-0.10143445
selection,cross_variable_variable,87,67,0087_1.jpg,0067_3.jpg,0,-0.15587348
selection,cross_variable_variable,87,79,0087_1.jpg,0079_3.jpg,0,-0.11749855
selection,cross_variable_variable,87,86,0087_1.jpg,0086_3.jpg,0,-0.3389582
selection,cross_variable_variable,87,87,0087_1.jpg,0087_3.jpg,1,0.3496158
selection,cross_variable_variable,87,89,0087_1.jpg,0089_3.jpg,0,0.018253056
selection,cross_variable_variable,87,91,0087_1.jpg,0091_3.jpg,0,0.12906013
selection,cross_variable_variable,87,93,0087_1.jpg,0093_3.jpg,0,0.11605694
selection,cross_variable_variable,87,106,0087_1.jpg,0106_3.jpg,0,0.032170907
selection,cross_variable_variable,87,109,0087_1.jpg,0109_3.jpg,0,-0.012263954
selection,cross_variable_variable,87,114,0087_1.jpg,0114_3.jpg,0,-0.15665127
selection,cross_variable_variable,87,130,0087_1.jpg,0130_3.jpg,0,-0.007361671
selection,cross_variable_variable,87,132,0087_1.jpg,0132_3.jpg,0,0.15696308
selection,cross_variable_variable,87,148,0087_1.jpg,0148_3.jpg,0,-0.07705613
selection,cross_variable_variable,87,154,0087_1.jpg,0154_3.jpg,0,0.053755604
selection,cross_variable_variable,87,161,0087_1.jpg,0161_3.jpg,0,-0.10757295
selection,cross_variable_variable,87,200,0087_1.jpg,0200_3.jpg,0,0.3660158
selection,cross_variable_variable,87,204,0087_1.jpg,0204_3.jpg,0,0.24115437
selection,cross_variable_variable,87,216,0087_1.jpg,0216_3.jpg,0,0.20406018
selection,cross_variable_variable,87,219,0087_1.jpg,0219_3.jpg,0,-0.27890357
selection,cross_variable_variable,87,224,0087_1.jpg,0224_3.jpg,0,-0.18335707
selection,cross_variable_variable,87,237,0087_1.jpg,0237_3.jpg,0,-0.070253834
selection,cross_variable_variable,87,239,0087_1.jpg,0239_3.jpg,0,0.140152
selection,cross_variable_variable,87,248,0087_1.jpg,0248_3.jpg,0,0.11550357
selection,cross_variable_variable,87,266,0087_1.jpg,0266_3.jpg,0,0.04044764
selection,cross_variable_variable,87,271,0087_1.jpg,0271_3.jpg,0,0.055109404
selection,cross_variable_variable,87,279,0087_1.jpg,0279_3.jpg,0,-0.008027984
selection,cross_variable_variable,87,282,0087_1.jpg,0282_3.jpg,0,0.09312018
selection,cross_variable_variable,89,6,0089_1.jpg,0006_3.jpg,0,-0.26650977
selection,cross_variable_variable,89,12,0089_1.jpg,0012_3.jpg,0,0.15188798
selection,cross_variable_variable,89,15,0089_1.jpg,0015_3.jpg,0,0.0109615475
selection,cross_variable_variable,89,18,0089_1.jpg,0018_3.jpg,0,-0.20554101
selection,cross_variable_variable,89,35,0089_1.jpg,0035_3.jpg,0,-0.050758757
selection,cross_variable_variable,89,42,0089_1.jpg,0042_3.jpg,0,-0.031039592
selection,cross_variable_variable,89,43,0089_1.jpg,0043_3.jpg,0,0.010684069
selection,cross_variable_variable,89,60,0089_1.jpg,0060_3.jpg,0,0.1755026
selection,cross_variable_variable,89,66,0089_1.jpg,0066_3.jpg,0,0.14684549
selection,cross_variable_variable,89,67,0089_1.jpg,0067_3.jpg,0,0.048138943
selection,cross_variable_variable,89,79,0089_1.jpg,0079_3.jpg,0,-0.21376407
selection,cross_variable_variable,89,86,0089_1.jpg,0086_3.jpg,0,-0.0004369486
selection,cross_variable_variable,89,87,0089_1.jpg,0087_3.jpg,0,-0.05874733
selection,cross_variable_variable,89,89,0089_1.jpg,0089_3.jpg,1,0.40577713
selection,cross_variable_variable,89,91,0089_1.jpg,0091_3.jpg,0,0.17318183
selection,cross_variable_variable,89,93,0089_1.jpg,0093_3.jpg,0,-0.1958878
selection,cross_variable_variable,89,106,0089_1.jpg,0106_3.jpg,0,-0.05853103
selection,cross_variable_variable,89,109,0089_1.jpg,0109_3.jpg,0,0.12981334
selection,cross_variable_variable,89,114,0089_1.jpg,0114_3.jpg,0,-0.008411951
selection,cross_variable_variable,89,130,0089_1.jpg,0130_3.jpg,0,0.10752988
selection,cross_variable_variable,89,132,0089_1.jpg,0132_3.jpg,0,-0.025452496
selection,cross_variable_variable,89,148,0089_1.jpg,0148_3.jpg,0,-0.010216777
selection,cross_variable_variable,89,154,0089_1.jpg,0154_3.jpg,0,0.20277922
selection,cross_variable_variable,89,161,0089_1.jpg,0161_3.jpg,0,0.01763513
selection,cross_variable_variable,89,200,0089_1.jpg,0200_3.jpg,0,0.035110768
selection,cross_variable_variable,89,204,0089_1.jpg,0204_3.jpg,0,-0.117002025
selection,cross_variable_variable,89,216,0089_1.jpg,0216_3.jpg,0,-0.023332372
selection,cross_variable_variable,89,219,0089_1.jpg,0219_3.jpg,0,0.051299386
selection,cross_variable_variable,89,224,0089_1.jpg,0224_3.jpg,0,0.16806842
selection,cross_variable_variable,89,237,0089_1.jpg,0237_3.jpg,0,-0.05692789
selection,cross_variable_variable,89,239,0089_1.jpg,0239_3.jpg,0,0.031732637
selection,cross_variable_variable,89,248,0089_1.jpg,0248_3.jpg,0,0.039979823
selection,cross_variable_variable,89,266,0089_1.jpg,0266_3.jpg,0,0.1236396
selection,cross_variable_variable,89,271,0089_1.jpg,0271_3.jpg,0,0.010531735
selection,cross_variable_variable,89,279,0089_1.jpg,0279_3.jpg,0,-0.08145225
selection,cross_variable_variable,89,282,0089_1.jpg,0282_3.jpg,0,-0.16943185
selection,cross_variable_variable,91,6,0091_1.jpg,0006_3.jpg,0,-0.036916323
selection,cross_variable_variable,91,12,0091_1.jpg,0012_3.jpg,0,-0.18324207
selection,cross_variable_variable,91,15,0091_1.jpg,0015_3.jpg,0,-0.02836639
selection,cross_variable_variable,91,18,0091_1.jpg,0018_3.jpg,0,0.15979242
selection,cross_variable_variable,91,35,0091_1.jpg,0035_3.jpg,0,0.0962259
selection,cross_variable_variable,91,42,0091_1.jpg,0042_3.jpg,0,-0.04577731
selection,cross_variable_variable,91,43,0091_1.jpg,0043_3.jpg,0,0.1016612
selection,cross_variable_variable,91,60,0091_1.jpg,0060_3.jpg,0,0.010072978
selection,cross_variable_variable,91,66,0091_1.jpg,0066_3.jpg,0,-0.024996001
selection,cross_variable_variable,91,67,0091_1.jpg,0067_3.jpg,0,0.025767285
selection,cross_variable_variable,91,79,0091_1.jpg,0079_3.jpg,0,0.047316704
selection,cross_variable_variable,91,86,0091_1.jpg,0086_3.jpg,0,0.03447579
selection,cross_variable_variable,91,87,0091_1.jpg,0087_3.jpg,0,0.25678885
selection,cross_variable_variable,91,89,0091_1.jpg,0089_3.jpg,0,-0.086465344
selection,cross_variable_variable,91,91,0091_1.jpg,0091_3.jpg,1,0.035191033
selection,cross_variable_variable,91,93,0091_1.jpg,0093_3.jpg,0,-0.02182516
selection,cross_variable_variable,91,106,0091_1.jpg,0106_3.jpg,0,0.1353986
selection,cross_variable_variable,91,109,0091_1.jpg,0109_3.jpg,0,-0.09115141
selection,cross_variable_variable,91,114,0091_1.jpg,0114_3.jpg,0,-0.34699038
selection,cross_variable_variable,91,130,0091_1.jpg,0130_3.jpg,0,-0.006124947
selection,cross_variable_variable,91,132,0091_1.jpg,0132_3.jpg,0,0.08823107
selection,cross_variable_variable,91,148,0091_1.jpg,0148_3.jpg,0,-0.0310924
selection,cross_variable_variable,91,154,0091_1.jpg,0154_3.jpg,0,0.053973205
selection,cross_variable_variable,91,161,0091_1.jpg,0161_3.jpg,0,0.04923209
selection,cross_variable_variable,91,200,0091_1.jpg,0200_3.jpg,0,0.24971652
selection,cross_variable_variable,91,204,0091_1.jpg,0204_3.jpg,0,0.10302152
selection,cross_variable_variable,91,216,0091_1.jpg,0216_3.jpg,0,0.12166014
selection,cross_variable_variable,91,219,0091_1.jpg,0219_3.jpg,0,-0.12189298
selection,cross_variable_variable,91,224,0091_1.jpg,0224_3.jpg,0,0.11529672
selection,cross_variable_variable,91,237,0091_1.jpg,0237_3.jpg,0,0.007415889
selection,cross_variable_variable,91,239,0091_1.jpg,0239_3.jpg,0,-0.06499335
selection,cross_variable_variable,91,248,0091_1.jpg,0248_3.jpg,0,0.11205954
selection,cross_variable_variable,91,266,0091_1.jpg,0266_3.jpg,0,0.030578904
selection,cross_variable_variable,91,271,0091_1.jpg,0271_3.jpg,0,-0.024774928
selection,cross_variable_variable,91,279,0091_1.jpg,0279_3.jpg,0,0.016001306
selection,cross_variable_variable,91,282,0091_1.jpg,0282_3.jpg,0,0.16535814
selection,cross_variable_variable,93,6,0093_1.jpg,0006_3.jpg,0,-0.12899037
selection,cross_variable_variable,93,12,0093_1.jpg,0012_3.jpg,0,-0.15684858
selection,cross_variable_variable,93,15,0093_1.jpg,0015_3.jpg,0,0.06672308
selection,cross_variable_variable,93,18,0093_1.jpg,0018_3.jpg,0,-0.059067912
selection,cross_variable_variable,93,35,0093_1.jpg,0035_3.jpg,0,0.07076107
selection,cross_variable_variable,93,42,0093_1.jpg,0042_3.jpg,0,-4.011765e-05
selection,cross_variable_variable,93,43,0093_1.jpg,0043_3.jpg,0,0.16106921
selection,cross_variable_variable,93,60,0093_1.jpg,0060_3.jpg,0,-0.03459639
selection,cross_variable_variable,93,66,0093_1.jpg,0066_3.jpg,0,-0.08186136
selection,cross_variable_variable,93,67,0093_1.jpg,0067_3.jpg,0,0.14705624
selection,cross_variable_variable,93,79,0093_1.jpg,0079_3.jpg,0,0.09412376
selection,cross_variable_variable,93,86,0093_1.jpg,0086_3.jpg,0,-0.14880444
selection,cross_variable_variable,93,87,0093_1.jpg,0087_3.jpg,0,0.11288831
selection,cross_variable_variable,93,89,0093_1.jpg,0089_3.jpg,0,0.035857823
selection,cross_variable_variable,93,91,0093_1.jpg,0091_3.jpg,0,0.014042277
selection,cross_variable_variable,93,93,0093_1.jpg,0093_3.jpg,1,0.089265026
selection,cross_variable_variable,93,106,0093_1.jpg,0106_3.jpg,0,0.123774596
selection,cross_variable_variable,93,109,0093_1.jpg,0109_3.jpg,0,-0.06461724
selection,cross_variable_variable,93,114,0093_1.jpg,0114_3.jpg,0,-0.13101721
selection,cross_variable_variable,93,130,0093_1.jpg,0130_3.jpg,0,0.015403661
selection,cross_variable_variable,93,132,0093_1.jpg,0132_3.jpg,0,-0.106035754
selection,cross_variable_variable,93,148,0093_1.jpg,0148_3.jpg,0,0.15780157
selection,cross_variable_variable,93,154,0093_1.jpg,0154_3.jpg,0,-0.20121402
selection,cross_variable_variable,93,161,0093_1.jpg,0161_3.jpg,0,0.042482752
selection,cross_variable_variable,93,200,0093_1.jpg,0200_3.jpg,0,0.18385862
selection,cross_variable_variable,93,204,0093_1.jpg,0204_3.jpg,0,0.20783174
selection,cross_variable_variable,93,216,0093_1.jpg,0216_3.jpg,0,-0.20632291
selection,cross_variable_variable,93,219,0093_1.jpg,0219_3.jpg,0,0.1947751
selection,cross_variable_variable,93,224,0093_1.jpg,0224_3.jpg,0,0.04895512
selection,cross_variable_variable,93,237,0093_1.jpg,0237_3.jpg,0,-0.039749764
selection,cross_variable_variable,93,239,0093_1.jpg,0239_3.jpg,0,-0.03899831
selection,cross_variable_variable,93,248,0093_1.jpg,0248_3.jpg,0,-0.044807997
selection,cross_variable_variable,93,266,0093_1.jpg,0266_3.jpg,0,0.11404215
selection,cross_variable_variable,93,271,0093_1.jpg,0271_3.jpg,0,-0.014550611
selection,cross_variable_variable,93,279,0093_1.jpg,0279_3.jpg,0,0.16341285
selection,cross_variable_variable,93,282,0093_1.jpg,0282_3.jpg,0,0.03867809
selection,cross_variable_variable,106,6,0106_1.jpg,0006_3.jpg,0,-0.08510407
selection,cross_variable_variable,106,12,0106_1.jpg,0012_3.jpg,0,0.2773567
selection,cross_variable_variable,106,15,0106_1.jpg,0015_3.jpg,0,-0.035385028
selection,cross_variable_variable,106,18,0106_1.jpg,0018_3.jpg,0,0.07492726
selection,cross_variable_variable,106,35,0106_1.jpg,0035_3.jpg,0,0.05249253
selection,cross_variable_variable,106,42,0106_1.jpg,0042_3.jpg,0,0.2924004
selection,cross_variable_variable,106,43,0106_1.jpg,0043_3.jpg,0,0.15314263
selection,cross_variable_variable,106,60,0106_1.jpg,0060_3.jpg,0,0.039542545
selection,cross_variable_variable,106,66,0106_1.jpg,0066_3.jpg,0,0.14350939
selection,cross_variable_variable,106,67,0106_1.jpg,0067_3.jpg,0,0.011639172
selection,cross_variable_variable,106,79,0106_1.jpg,0079_3.jpg,0,0.07187967
selection,cross_variable_variable,106,86,0106_1.jpg,0086_3.jpg,0,0.20033783
selection,cross_variable_variable,106,87,0106_1.jpg,0087_3.jpg,0,0.0039472952
